,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
18,0.40057636887608067,0.0,0.4755043227665706,0.1729106628242075,0.49855907780979825,0.22478386167146974,0.34870317002881845,0.29971181556195964,0.22478386167146974,0.34870317002881845,0.4755043227665706,0.22478386167146974,0.3256484149855908,0.3256484149855908,0.14985590778097982,0.34870317002881845,0.6512968299711815,0.5244956772334294,0.4755043227665706,0.6743515850144092,0.5504322766570605,0.9020172910662824,0.7002881844380403,0.5244956772334294,0.49855907780979825,0.7752161383285303,0.6512968299711815,1.0,0.5763688760806917,0.3746397694524496,0.0
19,0.8151515151515152,0.5787878787878787,0.7363636363636363,0.6848484848484848,0.7090909090909091,0.7090909090909091,0.7636363636363637,0.7878787878787878,0.9212121212121213,0.7636363636363637,0.7636363636363637,0.6848484848484848,0.8424242424242424,0.7363636363636363,0.9212121212121213,0.7636363636363637,0.5787878787878787,0.8424242424242424,0.7363636363636363,0.8151515151515152,0.6575757575757576,1.0,0.5787878787878787,0.8151515151515152,0.6848484848484848,0.8939393939393939,0.7090909090909091,0.9212121212121213,0.6575757575757576,0.7636363636363637,1.0
23,0.8151515151515152,0.6060606060606061,0.7363636363636363,0.7090909090909091,0.7363636363636363,0.7090909090909091,0.8666666666666667,0.7363636363636363,0.9484848484848485,0.7636363636363637,0.7363636363636363,0.6848484848484848,0.8424242424242424,0.7363636363636363,0.9484848484848485,0.7363636363636363,0.5787878787878787,0.8424242424242424,0.7363636363636363,0.8151515151515152,0.6575757575757576,1.0,0.5787878787878787,0.8151515151515152,0.7090909090909091,0.8151515151515152,0.7090909090909091,0.9212121212121213,0.6575757575757576,0.7636363636363637,1.0
24,0.8151515151515152,0.6060606060606061,0.7363636363636363,0.7090909090909091,0.7363636363636363,0.7363636363636363,0.8424242424242424,0.7636363636363637,0.9212121212121213,0.7636363636363637,0.7090909090909091,0.6848484848484848,0.8151515151515152,0.7636363636363637,0.9212121212121213,0.7636363636363637,0.5787878787878787,0.8424242424242424,0.7090909090909091,0.8424242424242424,0.6575757575757576,1.0,0.5515151515151515,0.8424242424242424,0.7636363636363637,0.7636363636363637,0.7090909090909091,0.9212121212121213,0.6575757575757576,0.7878787878787878,1.0
25,0.7878787878787878,0.5515151515151515,0.7363636363636363,0.6575757575757576,0.7363636363636363,0.6848484848484848,0.8424242424242424,0.7363636363636363,0.9484848484848485,0.7363636363636363,0.7636363636363637,0.6848484848484848,0.8424242424242424,0.7363636363636363,0.9484848484848485,0.7363636363636363,0.5787878787878787,0.8151515151515152,0.7363636363636363,0.8666666666666667,0.6575757575757576,1.0,0.6060606060606061,0.7878787878787878,0.7363636363636363,0.8666666666666667,0.7363636363636363,0.9212121212121213,0.6848484848484848,0.7363636363636363,1.0
26,0.4495677233429395,0.0,0.49855907780979825,0.1729106628242075,0.49855907780979825,0.1988472622478386,0.34870317002881845,0.3256484149855908,0.1988472622478386,0.3746397694524496,0.5244956772334294,0.22478386167146974,0.3746397694524496,0.3746397694524496,0.1729106628242075,0.4495677233429395,0.6512968299711815,0.5244956772334294,0.49855907780979825,0.6743515850144092,0.6253602305475504,0.9250720461095101,0.7002881844380403,0.5244956772334294,0.49855907780979825,0.7752161383285303,0.6512968299711815,1.0,0.5763688760806917,0.3746397694524496,0.0
27,0.7138157894736842,0.08552631578947369,0.6578947368421053,0.3125,0.5427631578947368,0.3125,0.5986842105263158,0.3717105263157895,0.6578947368421053,0.22697368421052633,0.7138157894736842,0.4276315789473684,0.6282894736842105,0.3125,0.5986842105263158,0.2565789473684211,0.4276315789473684,0.743421052631579,0.7697368421052632,0.743421052631579,0.569078947368421,1.0,0.569078947368421,0.7138157894736842,0.7697368421052632,0.6578947368421053,0.5986842105263158,0.9407894736842105,0.569078947368421,0.5427631578947368,1.0
35,0.7993421052631579,0.45723684210526316,0.743421052631579,0.5986842105263158,0.743421052631579,0.6282894736842105,0.8848684210526315,0.6282894736842105,1.0,0.6282894736842105,0.743421052631579,0.6282894736842105,0.8848684210526315,0.6282894736842105,0.9703947368421053,0.6282894736842105,0.5986842105263158,0.8552631578947368,0.7993421052631579,0.8848684210526315,0.6282894736842105,0.9703947368421053,0.6282894736842105,0.8289473684210527,0.7993421052631579,0.8289473684210527,0.6282894736842105,0.9407894736842105,0.6578947368421053,0.743421052631579,0.0
36,0.7636363636363637,0.36666666666666664,0.7090909090909091,0.5,0.6848484848484848,0.5,0.8151515151515152,0.5242424242424243,0.8939393939393939,0.5242424242424243,0.7090909090909091,0.5,0.8151515151515152,0.5242424242424243,0.9212121212121213,0.5,0.5787878787878787,0.6848484848484848,0.6848484848484848,0.8151515151515152,0.6575757575757576,1.0,0.6303030303030303,0.6848484848484848,0.7090909090909091,0.8151515151515152,0.6575757575757576,1.0,0.6575757575757576,0.6060606060606061,0.0
43,0.8151515151515152,0.6060606060606061,0.7363636363636363,0.7090909090909091,0.7363636363636363,0.7363636363636363,0.6848484848484848,0.9212121212121213,0.6575757575757576,1.0,0.7090909090909091,0.6848484848484848,0.8424242424242424,0.7363636363636363,0.9212121212121213,0.7363636363636363,0.5787878787878787,0.8424242424242424,0.7363636363636363,0.8151515151515152,0.6575757575757576,1.0,0.5515151515151515,0.8151515151515152,0.7363636363636363,0.8151515151515152,0.6848484848484848,0.9212121212121213,0.6575757575757576,0.7636363636363637,1.0
49,0.3939393939393939,0.2606060606060606,0.4727272727272727,0.4212121212121212,0.5242424242424243,0.44545454545454544,0.44545454545454544,0.5242424242424243,0.36666666666666664,0.5515151515151515,0.44545454545454544,0.4727272727272727,0.2878787878787879,0.6060606060606061,0.23636363636363636,0.5,0.7090909090909091,0.7090909090909091,0.5,0.7363636363636363,0.5242424242424243,1.0,0.7090909090909091,0.7363636363636363,0.4212121212121212,0.7363636363636363,0.5242424242424243,0.9727272727272728,0.5787878787878787,0.6060606060606061,1.0
50,0.40057636887608067,0.07492795389048991,0.42363112391930835,0.2478386167146974,0.4755043227665706,0.2737752161383285,0.4755043227665706,0.42363112391930835,0.42363112391930835,0.4755043227665706,0.42363112391930835,0.29971181556195964,0.42363112391930835,0.4755043227665706,0.29971181556195964,0.5244956772334294,0.6253602305475504,0.5504322766570605,0.4755043227665706,0.7262247838616714,0.49855907780979825,1.0,0.5994236311239193,0.5504322766570605,0.40057636887608067,0.7002881844380403,0.49855907780979825,0.9769452449567724,0.5244956772334294,0.42363112391930835,0.0
51,0.7850467289719626,0.5950155763239875,0.7570093457943925,0.7040498442367601,0.7570093457943925,0.7289719626168224,0.8660436137071651,0.7850467289719626,0.9470404984423676,0.7570093457943925,0.7289719626168224,0.67601246105919,0.838006230529595,0.7570093457943925,0.9470404984423676,0.7570093457943925,0.5950155763239875,0.8660436137071651,0.7570093457943925,0.8660436137071651,0.67601246105919,1.0,0.5669781931464174,0.8660436137071651,0.7289719626168224,0.8660436137071651,0.7040498442367601,0.9750778816199377,0.67601246105919,0.7850467289719626,1.0
55,0.44545454545454544,0.4212121212121212,0.5787878787878787,0.5242424242424243,0.6060606060606061,0.5515151515151515,0.5787878787878787,0.6848484848484848,0.5242424242424243,0.6848484848484848,0.5787878787878787,0.5515151515151515,0.5242424242424243,0.7090909090909091,0.4212121212121212,0.6848484848484848,0.7636363636363637,0.7636363636363637,0.5787878787878787,0.8151515151515152,0.6848484848484848,0.9484848484848485,0.7636363636363637,0.7636363636363637,0.5515151515151515,0.8424242424242424,0.6848484848484848,1.0,0.6848484848484848,0.6575757575757576,0.0
56,0.3939393939393939,0.024242424242424242,0.44545454545454544,0.18181818181818182,0.5,0.20909090909090908,0.4727272727272727,0.4212121212121212,0.3939393939393939,0.4727272727272727,0.44545454545454544,0.20909090909090908,0.3939393939393939,0.4212121212121212,0.2878787878787879,0.44545454545454544,0.6848484848484848,0.5,0.5242424242424243,0.7363636363636363,0.5787878787878787,0.9727272727272728,0.6303030303030303,0.5,0.44545454545454544,0.7090909090909091,0.5,1.0,0.5515151515151515,0.36666666666666664,0.0
57,0.3256484149855908,0.09798270893371758,0.42363112391930835,0.1988472622478386,0.4755043227665706,0.22478386167146974,0.4495677233429395,0.40057636887608067,0.34870317002881845,0.5244956772334294,0.42363112391930835,0.2478386167146974,0.4495677233429395,0.4495677233429395,0.29971181556195964,0.5504322766570605,0.5994236311239193,0.49855907780979825,0.4755043227665706,0.7262247838616714,0.5244956772334294,1.0,0.5504322766570605,0.49855907780979825,0.40057636887608067,0.7002881844380403,0.49855907780979825,1.0,0.5244956772334294,0.3746397694524496,0.0
60,0.3834808259587021,0.23008849557522124,0.41002949852507375,0.3834808259587021,0.46017699115044247,0.41002949852507375,0.3834808259587021,0.5368731563421829,0.30678466076696165,0.46017699115044247,0.3834808259587021,0.4336283185840708,0.28023598820059,0.5899705014749262,0.2536873156342183,0.48672566371681414,0.6666666666666666,0.6902654867256637,0.48672566371681414,0.7669616519174042,0.5103244837758112,0.9734513274336283,0.640117994100295,0.6902654867256637,0.41002949852507375,0.7433628318584071,0.5103244837758112,1.0,0.5368731563421829,0.5634218289085545,0.0
61,0.6842105263157895,0.28289473684210525,0.6282894736842105,0.4276315789473684,0.5986842105263158,0.45723684210526316,0.743421052631579,0.45723684210526316,0.8552631578947368,0.4276315789473684,0.5986842105263158,0.45723684210526316,0.7697368421052632,0.45723684210526316,0.8289473684210527,0.4276315789473684,0.45723684210526316,0.7138157894736842,0.6578947368421053,0.7993421052631579,0.5986842105263158,1.0,0.48355263157894735,0.6842105263157895,0.6842105263157895,0.7993421052631579,0.5986842105263158,0.9703947368421053,0.5427631578947368,0.569078947368421,0.0
62,0.4495677233429395,0.4495677233429395,0.49855907780979825,0.5763688760806917,0.5504322766570605,0.5994236311239193,0.42363112391930835,0.7262247838616714,0.3746397694524496,0.7492795389048992,0.5244956772334294,0.6253602305475504,0.40057636887608067,0.7492795389048992,0.29971181556195964,0.8242074927953891,0.7002881844380403,0.8011527377521613,0.49855907780979825,0.7492795389048992,0.5763688760806917,0.9510086455331412,0.7002881844380403,0.8242074927953891,0.49855907780979825,0.8011527377521613,0.5994236311239193,1.0,0.5994236311239193,0.7262247838616714,1.0
64,0.7168141592920354,0.5103244837758112,0.6666666666666666,0.5634218289085545,0.6902654867256637,0.5899705014749262,0.5103244837758112,0.7669616519174042,0.35693215339233036,0.48672566371681414,0.5634218289085545,0.5899705014749262,0.3834808259587021,0.5103244837758112,0.30678466076696165,0.48672566371681414,0.640117994100295,0.6135693215339233,0.48672566371681414,0.7433628318584071,0.5103244837758112,0.9734513274336283,0.5899705014749262,0.5899705014749262,0.41002949852507375,0.7168141592920354,0.5103244837758112,1.0,0.6135693215339233,0.5899705014749262,0.0
65,0.7878787878787878,0.5,0.7363636363636363,0.6060606060606061,0.7090909090909091,0.6060606060606061,0.8151515151515152,0.6303030303030303,0.7090909090909091,0.5787878787878787,0.7636363636363637,0.6303030303030303,0.8666666666666667,0.6303030303030303,0.9484848484848485,0.6060606060606061,0.5787878787878787,0.7878787878787878,0.7363636363636363,0.8424242424242424,0.6575757575757576,1.0,0.6303030303030303,0.7636363636363637,0.7363636363636363,0.8151515151515152,0.6575757575757576,0.9727272727272728,0.6848484848484848,0.7090909090909091,1.0
66,0.6512968299711815,0.22478386167146974,0.5994236311239193,0.34870317002881845,0.5994236311239193,0.42363112391930835,0.6253602305475504,0.5763688760806917,0.7002881844380403,0.7262247838616714,0.5763688760806917,0.40057636887608067,0.5994236311239193,0.5763688760806917,0.6512968299711815,0.7002881844380403,0.4495677233429395,0.6253602305475504,0.6253602305475504,0.7752161383285303,0.5504322766570605,1.0,0.4755043227665706,0.6253602305475504,0.5994236311239193,0.7752161383285303,0.5763688760806917,0.9510086455331412,0.5504322766570605,0.5244956772334294,0.0
67,0.8151515151515152,0.6060606060606061,0.7363636363636363,0.7090909090909091,0.7636363636363637,0.7363636363636363,0.8666666666666667,0.7363636363636363,0.9484848484848485,0.7363636363636363,0.7363636363636363,0.6848484848484848,0.8424242424242424,0.7090909090909091,0.9212121212121213,0.7363636363636363,0.5787878787878787,0.8424242424242424,0.7090909090909091,0.8424242424242424,0.6575757575757576,1.0,0.5787878787878787,0.8151515151515152,0.7090909090909091,0.8151515151515152,0.7090909090909091,0.9212121212121213,0.6575757575757576,0.7636363636363637,1.0
70,0.7570093457943925,0.5389408099688473,0.6479750778816199,0.6479750778816199,0.67601246105919,0.67601246105919,0.7850467289719626,0.67601246105919,0.8909657320872274,0.67601246105919,0.6230529595015576,0.6479750778816199,0.7570093457943925,0.67601246105919,0.8660436137071651,0.6479750778816199,0.48598130841121495,0.838006230529595,0.67601246105919,0.838006230529595,0.5950155763239875,1.0,0.45794392523364486,0.8099688473520249,0.6479750778816199,0.8099688473520249,0.5950155763239875,0.9750778816199377,0.5669781931464174,0.7289719626168224,1.0
71,0.7878787878787878,0.3939393939393939,0.7363636363636363,0.5242424242424243,0.6848484848484848,0.5515151515151515,0.8151515151515152,0.5787878787878787,0.7636363636363637,0.5787878787878787,0.7636363636363637,0.5242424242424243,0.8424242424242424,0.5515151515151515,0.9484848484848485,0.5515151515151515,0.5787878787878787,0.7090909090909091,0.7090909090909091,0.8151515151515152,0.6575757575757576,1.0,0.6303030303030303,0.6848484848484848,0.7363636363636363,0.7878787878787878,0.6575757575757576,0.9727272727272728,0.6575757575757576,0.6303030303030303,0.0
72,0.7878787878787878,0.4212121212121212,0.7363636363636363,0.5515151515151515,0.6848484848484848,0.5242424242424243,0.6848484848484848,0.44545454545454544,0.7090909090909091,0.3424242424242424,0.7636363636363637,0.5515151515151515,0.8424242424242424,0.5515151515151515,0.9484848484848485,0.5515151515151515,0.6060606060606061,0.7090909090909091,0.7090909090909091,0.8424242424242424,0.6575757575757576,1.0,0.6303030303030303,0.7090909090909091,0.7363636363636363,0.8151515151515152,0.6575757575757576,1.0,0.6575757575757576,0.6303030303030303,0.0
73,0.6645367412140575,0.10862619808306709,0.5814696485623003,0.33226837060702874,0.610223642172524,0.3865814696485623,0.8306709265175719,0.4440894568690096,0.7763578274760383,0.3035143769968051,0.5271565495207667,0.33226837060702874,0.6645367412140575,0.41533546325878595,0.7220447284345048,0.33226837060702874,0.41533546325878595,0.7476038338658147,0.7220447284345048,0.7476038338658147,0.5527156549520766,1.0,0.41533546325878595,0.7476038338658147,0.7220447284345048,0.6645367412140575,0.5527156549520766,0.9712460063897763,0.4984025559105431,0.5527156549520766,1.0
76,0.41002949852507375,0.20353982300884957,0.46017699115044247,0.35693215339233036,0.5103244837758112,0.3834808259587021,0.4336283185840708,0.48672566371681414,0.3333333333333333,0.41002949852507375,0.4336283185840708,0.41002949852507375,0.3333333333333333,0.5368731563421829,0.28023598820059,0.4336283185840708,0.6902654867256637,0.640117994100295,0.48672566371681414,0.7433628318584071,0.48672566371681414,1.0,0.640117994100295,0.640117994100295,0.41002949852507375,0.7168141592920354,0.5103244837758112,1.0,0.5634218289085545,0.5103244837758112,0.0
77,0.8151515151515152,0.5787878787878787,0.7363636363636363,0.6848484848484848,0.7636363636363637,0.7363636363636363,0.8424242424242424,0.7636363636363637,0.9212121212121213,0.7363636363636363,0.7090909090909091,0.6575757575757576,0.8424242424242424,0.7363636363636363,0.9212121212121213,0.7363636363636363,0.5787878787878787,0.8151515151515152,0.7363636363636363,0.8151515151515152,0.6575757575757576,1.0,0.5787878787878787,0.8151515151515152,0.7090909090909091,0.8424242424242424,0.6848484848484848,0.9484848484848485,0.6575757575757576,0.7636363636363637,1.0
78,0.8151515151515152,0.6060606060606061,0.7363636363636363,0.7090909090909091,0.7363636363636363,0.7090909090909091,0.7090909090909091,0.8939393939393939,0.6575757575757576,1.0,0.7363636363636363,0.6848484848484848,0.8424242424242424,0.7090909090909091,0.9212121212121213,0.7363636363636363,0.5787878787878787,0.8424242424242424,0.7363636363636363,0.8424242424242424,0.6575757575757576,0.9727272727272728,0.5515151515151515,0.8151515151515152,0.7363636363636363,0.8424242424242424,0.7090909090909091,0.9212121212121213,0.6575757575757576,0.7636363636363637,1.0
79,0.67601246105919,0.1059190031152648,0.6479750778816199,0.29595015576323985,0.5950155763239875,0.37694704049844235,0.8099688473520249,0.514018691588785,0.7850467289719626,0.35202492211838005,0.7040498442367601,0.37694704049844235,0.8099688473520249,0.45794392523364486,0.7850467289719626,0.37694704049844235,0.48598130841121495,0.7570093457943925,0.7850467289719626,0.7570093457943925,0.5950155763239875,1.0,0.45794392523364486,0.7570093457943925,0.7850467289719626,0.67601246105919,0.5950155763239875,0.9750778816199377,0.5950155763239875,0.5389408099688473,1.0
80,0.3834808259587021,0.2536873156342183,0.46017699115044247,0.3834808259587021,0.5103244837758112,0.41002949852507375,0.4336283185840708,0.48672566371681414,0.35693215339233036,0.48672566371681414,0.4336283185840708,0.4336283185840708,0.30678466076696165,0.5634218289085545,0.23008849557522124,0.46017699115044247,0.6902654867256637,0.6666666666666666,0.48672566371681414,0.7433628318584071,0.5368731563421829,1.0,0.6666666666666666,0.6666666666666666,0.41002949852507375,0.7168141592920354,0.5103244837758112,0.9734513274336283,0.5634218289085545,0.5634218289085545,0.0
81,0.40057636887608067,0.2478386167146974,0.4495677233429395,0.40057636887608067,0.4755043227665706,0.42363112391930835,0.42363112391930835,0.49855907780979825,0.29971181556195964,0.42363112391930835,0.42363112391930835,0.4495677233429395,0.29971181556195964,0.5994236311239193,0.2737752161383285,0.4495677233429395,0.6743515850144092,0.6743515850144092,0.4755043227665706,0.7262247838616714,0.4755043227665706,1.0,0.6512968299711815,0.7002881844380403,0.42363112391930835,0.7002881844380403,0.5244956772334294,0.9510086455331412,0.5504322766570605,0.5763688760806917,1.0
82,0.40057636887608067,0.14985590778097982,0.4495677233429395,0.29971181556195964,0.4755043227665706,0.3256484149855908,0.40057636887608067,0.4755043227665706,0.34870317002881845,0.49855907780979825,0.4495677233429395,0.3256484149855908,0.3256484149855908,0.49855907780979825,0.1988472622478386,0.4495677233429395,0.6512968299711815,0.5763688760806917,0.4755043227665706,0.7002881844380403,0.49855907780979825,0.9510086455331412,0.6253602305475504,0.5763688760806917,0.42363112391930835,0.7002881844380403,0.49855907780979825,1.0,0.5504322766570605,0.4495677233429395,0.0
83,0.7878787878787878,0.4727272727272727,0.7363636363636363,0.5787878787878787,0.7090909090909091,0.5787878787878787,0.7363636363636363,0.5787878787878787,0.7878787878787878,0.6060606060606061,0.7636363636363637,0.6060606060606061,0.8424242424242424,0.6060606060606061,0.9212121212121213,0.6060606060606061,0.5787878787878787,0.7636363636363637,0.7363636363636363,0.8424242424242424,0.6575757575757576,1.0,0.6303030303030303,0.7363636363636363,0.7363636363636363,0.8151515151515152,0.6575757575757576,0.9727272727272728,0.6575757575757576,0.6575757575757576,0.0
84,0.48672566371681414,0.4336283185840708,0.5899705014749262,0.5634218289085545,0.6135693215339233,0.5634218289085545,0.5368731563421829,0.7168141592920354,0.4336283185840708,0.6902654867256637,0.5899705014749262,0.5899705014749262,0.5103244837758112,0.7168141592920354,0.3834808259587021,0.7433628318584071,0.7433628318584071,0.7935103244837758,0.5368731563421829,0.8200589970501475,0.6902654867256637,0.9233038348082596,0.7433628318584071,0.7935103244837758,0.5368731563421829,0.8436578171091446,0.6902654867256637,1.0,0.6666666666666666,0.6902654867256637,0.0
85,0.7878787878787878,0.5787878787878787,0.7363636363636363,0.6848484848484848,0.7636363636363637,0.7090909090909091,0.8424242424242424,0.7363636363636363,0.9212121212121213,0.7363636363636363,0.7090909090909091,0.6848484848484848,0.8424242424242424,0.7090909090909091,0.9212121212121213,0.7363636363636363,0.5787878787878787,0.8424242424242424,0.7363636363636363,0.8151515151515152,0.6575757575757576,1.0,0.5515151515151515,0.8151515151515152,0.7363636363636363,0.8151515151515152,0.7090909090909091,0.9212121212121213,0.6575757575757576,0.7636363636363637,1.0
88,0.6135693215339233,0.12684365781710916,0.5634218289085545,0.28023598820059,0.5103244837758112,0.28023598820059,0.5634218289085545,0.30678466076696165,0.640117994100295,0.23008849557522124,0.640117994100295,0.35693215339233036,0.5634218289085545,0.28023598820059,0.640117994100295,0.2536873156342183,0.41002949852507375,0.6666666666666666,0.6902654867256637,0.6902654867256637,0.5103244837758112,0.9469026548672567,0.41002949852507375,0.6666666666666666,0.6902654867256637,0.6135693215339233,0.640117994100295,1.0,0.5103244837758112,0.48672566371681414,1.0
91,0.28023598820059,0.5899705014749262,0.41002949852507375,0.6666666666666666,0.4336283185840708,0.6666666666666666,0.4336283185840708,0.7935103244837758,0.3834808259587021,0.8967551622418879,0.41002949852507375,0.7168141592920354,0.41002949852507375,0.8967551622418879,0.3333333333333333,0.9233038348082596,0.6666666666666666,0.7935103244837758,0.46017699115044247,0.7935103244837758,0.5899705014749262,0.9734513274336283,0.6902654867256637,0.7935103244837758,0.48672566371681414,0.7935103244837758,0.5899705014749262,1.0,0.5368731563421829,0.7168141592920354,0.0
92,0.8151515151515152,0.5515151515151515,0.7363636363636363,0.6575757575757576,0.7090909090909091,0.6575757575757576,0.6303030303030303,0.7636363636363637,0.5787878787878787,0.7878787878787878,0.7636363636363637,0.6575757575757576,0.8666666666666667,0.6848484848484848,0.9484848484848485,0.6848484848484848,0.6060606060606061,0.7878787878787878,0.7636363636363637,0.8151515151515152,0.6575757575757576,1.0,0.6303030303030303,0.7878787878787878,0.7363636363636363,0.8424242424242424,0.7363636363636363,0.9212121212121213,0.6848484848484848,0.7363636363636363,1.0
96,0.40057636887608067,0.14985590778097982,0.42363112391930835,0.3256484149855908,0.4755043227665706,0.34870317002881845,0.42363112391930835,0.4755043227665706,0.3256484149855908,0.49855907780979825,0.42363112391930835,0.40057636887608067,0.29971181556195964,0.5244956772334294,0.22478386167146974,0.4495677233429395,0.6743515850144092,0.6253602305475504,0.4755043227665706,0.7262247838616714,0.4755043227665706,1.0,0.5994236311239193,0.5994236311239193,0.40057636887608067,0.7002881844380403,0.49855907780979825,1.0,0.5504322766570605,0.49855907780979825,0.0
